Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,DischargePower_MW,GridLoad_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
240,RegionB,488.322000449955,540.19,488.322000449955,0.0,0.0,0.0,0.0,0.0,0.0,51.867999550045056,0.0,144.0,460.65,0.0,0.6324
241,RegionB,496.39499955004504,587.87,496.39499955004504,0.0,0.0,0.0,0.0,0.0,0.0,91.47500044995496,0.0,144.0,460.45,0.0,0.6334
242,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,460.25,0.0,0.6312
243,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,0.0,144.0,460.05,0.0,0.6259
244,RegionB,531.3600004499551,800.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995500449,0.0,144.0,459.84,0.0,0.6179
245,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,459.63,0.0,0.6077
246,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,459.42,0.0,0.5959
247,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,706.47,0.0,0.5832
248,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,144.0,706.14,0.0,0.5706
249,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,705.81,0.0,0.5587
250,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,705.48,0.0,0.5485
251,RegionB,509.625000449955,1089.78,509.625000449955,0.0,0.0,0.0,0.0,0.0,0.0,580.154999550045,0.0,144.0,705.14,0.0,0.5405
252,RegionB,477.3465,1059.81,477.3465,0.0,0.0,0.0,0.0,0.0,0.0,582.4635,0.0,144.0,704.8,0.0,0.5352
253,RegionB,461.862,1012.13,461.862,0.0,0.0,0.0,0.0,0.0,0.0,550.268,0.0,144.0,704.46,0.0,0.5329
254,RegionB,406.12049955004505,950.0,406.12049955004505,0.0,0.0,0.0,0.0,0.0,0.0,543.879500449955,0.0,144.0,704.13,0.0,0.5339
255,RegionB,398.142,877.65,398.142,0.0,0.0,0.0,0.0,0.0,0.0,479.508,0.0,144.0,703.79,0.0,0.5379
256,RegionB,337.39065044995505,800.0,337.39065044995505,0.0,0.0,0.0,0.0,0.0,0.0,462.60934955004495,0.0,144.0,703.46,0.0,0.5446
257,RegionB,303.237,722.35,303.237,0.0,0.0,0.0,0.0,0.0,0.0,419.113,0.0,144.0,1019.53,0.0,0.5536
258,RegionB,324.566999550045,650.0,324.566999550045,0.0,0.0,0.0,0.0,0.0,0.0,325.433000449955,0.0,144.0,1019.05,0.0,0.5641
259,RegionB,317.398499550045,587.87,317.398499550045,0.0,0.0,0.0,0.0,0.0,0.0,270.471500449955,0.0,144.0,1018.58,0.0,0.5755
260,RegionB,340.442999550045,540.19,340.442999550045,0.0,0.0,0.0,0.0,0.0,0.0,199.74700044995507,0.0,144.0,1018.11,0.0,0.5869
261,RegionB,361.93500000000006,510.22,361.93500000000006,0.0,0.0,0.0,0.0,0.0,0.0,148.28499999999997,0.0,144.0,1017.65,0.0,0.5975
262,RegionB,369.292500449955,500.0,369.292500449955,0.0,0.0,0.0,0.0,0.0,0.0,130.707499550045,0.0,144.0,631.36,0.0,0.6065
263,RegionB,433.78200000000004,510.22,433.78200000000004,0.0,0.0,0.0,0.0,0.0,0.0,76.43799999999999,0.0,144.0,631.09,0.0,0.6132
264,RegionB,477.76499955004505,540.19,477.76499955004505,0.0,0.0,0.0,0.0,0.0,0.0,62.42500044995501,0.0,144.0,455.59,0.0,0.6173
265,RegionB,519.736499550045,587.87,519.736499550045,0.0,0.0,0.0,0.0,0.0,0.0,68.13350044995502,0.0,144.0,455.39,0.0,0.6183
266,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,455.21,0.0,0.6161
267,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,455.02,0.0,0.6109
268,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,454.84,0.0,0.603
269,RegionB,531.359999550045,877.65,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044995496,0.0,144.0,454.67,0.0,0.5929
270,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,454.5,0.0,0.5812
271,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,0.0,144.0,698.98,0.0,0.5687
272,RegionB,531.3600004499551,1059.81,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500448,0.0,144.0,698.74,0.0,0.5562
273,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,698.51,0.0,0.5445
274,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,698.29,0.0,0.5344
275,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,698.08,0.0,0.5266
276,RegionB,456.759000449955,1059.81,456.759000449955,0.0,0.0,0.0,0.0,0.0,0.0,603.0509995500449,0.0,144.0,697.88,0.0,0.5216
277,RegionB,446.9202000000001,1012.13,446.9202000000001,0.0,0.0,0.0,0.0,0.0,0.0,565.2097999999999,0.0,144.0,697.69,0.0,0.5196
278,RegionB,412.640999550045,950.0,412.640999550045,0.0,0.0,0.0,0.0,0.0,0.0,537.3590004499549,0.0,144.0,697.51,0.0,0.5208
279,RegionB,388.65825,877.65,388.65825,0.0,0.0,0.0,0.0,0.0,0.0,488.99174999999997,0.0,144.0,697.35,0.0,0.5251
280,RegionB,338.96204955004504,800.0,338.96204955004504,0.0,0.0,0.0,0.0,0.0,0.0,461.03795044995496,0.0,144.0,697.2,0.0,0.5321
281,RegionB,322.09650044995504,722.35,322.09650044995504,0.0,0.0,0.0,0.0,0.0,0.0,400.253499550045,0.0,144.0,1010.73,0.0,0.5414
282,RegionB,304.424999550045,650.0,304.424999550045,0.0,0.0,0.0,0.0,0.0,0.0,345.575000449955,0.0,144.0,1010.55,0.0,0.5523
283,RegionB,317.546999550045,587.87,317.546999550045,0.0,0.0,0.0,0.0,0.0,0.0,270.32300044995503,0.0,144.0,1010.38,0.0,0.5641
284,RegionB,284.26950000000005,540.19,284.26950000000005,0.0,0.0,0.0,0.0,0.0,0.0,255.9205,0.0,144.0,1010.23,0.0,0.5758
285,RegionB,341.077499550045,510.22,341.077499550045,0.0,0.0,0.0,0.0,0.0,0.0,169.14250044995504,0.0,144.0,1010.1,0.0,0.5868
286,RegionB,380.14649955004506,500.0,380.14649955004506,0.0,0.0,0.0,0.0,0.0,0.0,119.85350044995494,0.0,144.0,626.89,0.0,0.5962
287,RegionB,432.040499550045,510.22,432.040499550045,0.0,0.0,0.0,0.0,0.0,0.0,78.17950044995501,0.0,144.0,626.84,0.0,0.6034
288,RegionB,449.685,540.19,449.685,0.0,0.0,0.0,0.0,0.0,0.0,90.50500000000005,0.0,144.0,452.69,0.0,0.6079
289,RegionB,531.36,587.87,531.36,0.0,0.0,0.0,0.0,0.0,0.0,56.50999999999999,0.0,144.0,452.67,0.0,0.6093
290,RegionB,531.3600004499551,650.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955004488,0.0,144.0,452.65,0.0,0.6076
291,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,0.0,144.0,452.65,0.0,0.6029
292,RegionB,531.359999550045,800.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,268.640000449955,0.0,144.0,452.66,0.0,0.5955
293,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,0.0,144.0,452.67,0.0,0.5858
294,RegionB,531.3600004499551,950.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,418.6399995500449,0.0,144.0,452.7,0.0,0.5746
295,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,0.0,144.0,696.51,0.0,0.5626
296,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,144.0,696.58,0.0,0.5506
297,RegionB,531.3600004499551,1089.78,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,558.4199995500448,0.0,144.0,696.66,0.0,0.5395
298,RegionB,531.359999550045,1100.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,568.640000449955,0.0,144.0,696.75,0.0,0.53
299,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,696.86,0.0,0.5227
300,RegionB,496.7865004499551,1059.81,496.7865004499551,0.0,0.0,0.0,0.0,0.0,0.0,563.0234995500448,0.0,144.0,696.99,0.0,0.5182
301,RegionB,457.6635,1012.13,457.6635,0.0,0.0,0.0,0.0,0.0,0.0,554.4665,0.0,144.0,697.12,0.0,0.5168
302,RegionB,425.00700044995506,950.0,425.00700044995506,0.0,0.0,0.0,0.0,0.0,0.0,524.9929995500449,0.0,144.0,697.28,0.0,0.5186
303,RegionB,380.335500449955,877.65,380.335500449955,0.0,0.0,0.0,0.0,0.0,0.0,497.31449955004496,0.0,144.0,697.44,0.0,0.5234
304,RegionB,312.98400000000004,800.0,312.98400000000004,0.0,0.0,0.0,0.0,0.0,0.0,487.01599999999996,0.0,144.0,697.62,0.0,0.531
305,RegionB,306.881999550045,722.35,306.881999550045,0.0,0.0,0.0,0.0,0.0,0.0,415.468000449955,0.0,144.0,1011.83,0.0,0.5409
306,RegionB,296.85150044995504,650.0,296.85150044995504,0.0,0.0,0.0,0.0,0.0,0.0,353.14849955004496,0.0,144.0,1012.13,0.0,0.5523
307,RegionB,325.458000449955,587.87,325.458000449955,0.0,0.0,0.0,0.0,0.0,0.0,262.411999550045,0.0,144.0,1012.44,0.0,0.5646
308,RegionB,337.594500449955,540.19,337.594500449955,0.0,0.0,0.0,0.0,0.0,0.0,202.59549955004508,0.0,144.0,1012.78,0.0,0.5769
309,RegionB,347.6385,510.22,347.6385,0.0,0.0,0.0,0.0,0.0,0.0,162.5815,0.0,144.0,1013.13,0.0,0.5885
310,RegionB,367.227,500.0,367.227,0.0,0.0,0.0,0.0,0.0,0.0,132.77300000000002,0.0,144.0,629.07,0.0,0.5984
311,RegionB,454.42350000000005,510.22,454.42350000000005,0.0,0.0,0.0,0.0,0.0,0.0,55.79649999999998,0.0,144.0,629.31,0.0,0.6062
312,RegionB,442.58400000000006,540.19,442.58400000000006,0.0,0.0,0.0,0.0,0.0,0.0,97.606,0.0,144.0,454.68,0.0,0.6112
313,RegionB,487.72800000000007,587.87,487.72800000000007,0.0,0.0,0.0,0.0,0.0,0.0,100.14199999999994,0.0,144.0,454.87,0.0,0.6132
314,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,455.07,0.0,0.6121
315,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,0.0,144.0,455.27,0.0,0.6079
316,RegionB,531.359999550045,800.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,268.640000449955,0.0,144.0,455.48,0.0,0.601
317,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,0.0,144.0,455.69,0.0,0.5919
318,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,418.64,0.0,144.0,455.92,0.0,0.5812
319,RegionB,531.359999550045,1012.13,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,480.770000449955,0.0,144.0,701.76,0.0,0.5697
320,RegionB,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004499549,0.0,144.0,702.12,0.0,0.5582
321,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,702.48,0.0,0.5475
322,RegionB,531.360000449955,1100.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,568.639999550045,0.0,144.0,702.86,0.0,0.5385
323,RegionB,527.1885,1089.78,527.1885,0.0,0.0,0.0,0.0,0.0,0.0,562.5915,0.0,144.0,703.24,0.0,0.5317
324,RegionB,502.86150000000004,1059.81,502.86150000000004,0.0,0.0,0.0,0.0,0.0,0.0,556.9485,0.0,144.0,703.62,0.0,0.5276
325,RegionB,448.92899955004503,1012.13,448.92899955004503,0.0,0.0,0.0,0.0,0.0,0.0,563.201000449955,0.0,144.0,704.02,0.0,0.5266
326,RegionB,427.689450449955,950.0,427.689450449955,0.0,0.0,0.0,0.0,0.0,0.0,522.3105495500449,0.0,144.0,704.42,0.0,0.5288
327,RegionB,408.72329955004506,877.65,408.72329955004506,0.0,0.0,0.0,0.0,0.0,0.0,468.9267004499549,0.0,144.0,704.82,0.0,0.5341
328,RegionB,359.613,800.0,359.613,0.0,0.0,0.0,0.0,0.0,0.0,440.387,0.0,144.0,705.23,0.0,0.5421
329,RegionB,357.642,722.35,357.642,0.0,0.0,0.0,0.0,0.0,0.0,364.708,0.0,144.0,1023.18,0.0,0.5523
330,RegionB,341.84699955004504,650.0,341.84699955004504,0.0,0.0,0.0,0.0,0.0,0.0,308.15300044995496,0.0,144.0,1023.79,0.0,0.5641
331,RegionB,316.61549955004506,587.87,316.61549955004506,0.0,0.0,0.0,0.0,0.0,0.0,271.25450044995495,0.0,144.0,1024.4,0.0,0.5768
332,RegionB,312.443999550045,540.19,312.443999550045,0.0,0.0,0.0,0.0,0.0,0.0,227.74600044995503,0.0,144.0,1025.01,0.0,0.5894
333,RegionB,364.1085,510.22,364.1085,0.0,0.0,0.0,0.0,0.0,0.0,146.11150000000004,0.0,144.0,1025.63,0.0,0.6013
334,RegionB,396.38700000000006,500.0,396.38700000000006,0.0,0.0,0.0,0.0,0.0,0.0,103.61299999999994,0.0,144.0,636.98,0.0,0.6115
335,RegionB,449.63100044995497,510.22,449.63100044995497,0.0,0.0,0.0,0.0,0.0,0.0,60.58899955004506,0.0,144.0,637.36,0.0,0.6195
336,RegionB,433.647,540.19,433.647,0.0,0.0,0.0,0.0,0.0,0.0,106.54300000000006,0.0,144.0,460.6,0.0,0.6248
337,RegionB,498.069,587.87,498.069,0.0,0.0,0.0,0.0,0.0,0.0,89.80099999999999,0.0,144.0,460.87,0.0,0.6271
338,RegionB,531.360000449955,650.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955004499,0.0,144.0,461.15,0.0,0.6261
339,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,461.43,0.0,0.6221
340,RegionB,531.3600004499551,800.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995500449,0.0,144.0,461.7,0.0,0.6154
341,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,461.98,0.0,0.6064
342,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,418.64,0.0,144.0,462.25,0.0,0.5959
343,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,711.57,0.0,0.5845
344,RegionB,531.360000449955,1059.81,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500449,0.0,144.0,711.98,0.0,0.5731
345,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,712.38,0.0,0.5625
346,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,712.79,0.0,0.5535
347,RegionB,519.2505,1089.78,519.2505,0.0,0.0,0.0,0.0,0.0,0.0,570.5295,0.0,144.0,713.18,0.0,0.5468
348,RegionB,484.110000449955,1059.81,484.110000449955,0.0,0.0,0.0,0.0,0.0,0.0,575.6999995500449,0.0,144.0,713.57,0.0,0.5427
349,RegionB,454.9230004499551,1012.13,454.9230004499551,0.0,0.0,0.0,0.0,0.0,0.0,557.2069995500449,0.0,144.0,713.96,0.0,0.5417
350,RegionB,401.5035000000001,950.0,401.5035000000001,0.0,0.0,0.0,0.0,0.0,0.0,548.4965,0.0,144.0,714.33,0.0,0.5439
351,RegionB,376.839,877.65,376.839,0.0,0.0,0.0,0.0,0.0,0.0,500.811,0.0,144.0,714.7,0.0,0.5491
352,RegionB,326.48399955004504,800.0,326.48399955004504,0.0,0.0,0.0,0.0,0.0,0.0,473.51600044995496,0.0,144.0,715.07,0.0,0.557
353,RegionB,334.43550044995504,722.35,334.43550044995504,0.0,0.0,0.0,0.0,0.0,0.0,387.914499550045,0.0,144.0,1037.36,0.0,0.5671
354,RegionB,307.192499550045,650.0,307.192499550045,0.0,0.0,0.0,0.0,0.0,0.0,342.807500449955,0.0,144.0,1037.86,0.0,0.5788
355,RegionB,321.542999550045,587.87,321.542999550045,0.0,0.0,0.0,0.0,0.0,0.0,266.327000449955,0.0,144.0,1038.35,0.0,0.5913
356,RegionB,316.27799955004497,540.19,316.27799955004497,0.0,0.0,0.0,0.0,0.0,0.0,223.9120004499551,0.0,144.0,1038.82,0.0,0.6038
357,RegionB,375.205499550045,510.22,375.205499550045,0.0,0.0,0.0,0.0,0.0,0.0,135.01450044995505,0.0,144.0,1039.28,0.0,0.6155
358,RegionB,391.59450000000004,500.0,391.59450000000004,0.0,0.0,0.0,0.0,0.0,0.0,108.40549999999996,0.0,144.0,645.35,0.0,0.6256
359,RegionB,431.419500449955,510.22,431.419500449955,0.0,0.0,0.0,0.0,0.0,0.0,78.800499550045,0.0,144.0,645.61,0.0,0.6334
360,RegionB,444.892499550045,540.19,444.892499550045,0.0,0.0,0.0,0.0,0.0,0.0,95.29750044995507,0.0,144.0,466.46,0.0,0.6384
361,RegionB,522.206999550045,587.87,522.206999550045,0.0,0.0,0.0,0.0,0.0,0.0,65.663000449955,0.0,144.0,466.64,0.0,0.6404
362,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,466.81,0.0,0.6392
363,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,466.97,0.0,0.6349
364,RegionB,531.359999550045,800.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,268.640000449955,0.0,144.0,467.12,0.0,0.6279
365,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,467.27,0.0,0.6186
366,RegionB,531.359999550045,950.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,418.640000449955,0.0,144.0,467.4,0.0,0.6077
367,RegionB,531.3600004499551,1012.13,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,480.7699995500449,0.0,144.0,719.28,0.0,0.5959
368,RegionB,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004499549,0.0,144.0,719.47,0.0,0.5842
369,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,719.64,0.0,0.5732
370,RegionB,531.359999550045,1100.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,568.640000449955,0.0,144.0,719.79,0.0,0.5638
371,RegionB,523.044,1089.78,523.044,0.0,0.0,0.0,0.0,0.0,0.0,566.736,0.0,144.0,719.94,0.0,0.5566
372,RegionB,468.922500449955,1059.81,468.922500449955,0.0,0.0,0.0,0.0,0.0,0.0,590.8874995500449,0.0,144.0,720.06,0.0,0.5521
373,RegionB,466.7206495500451,1012.13,466.7206495500451,0.0,0.0,0.0,0.0,0.0,0.0,545.4093504499549,0.0,144.0,720.18,0.0,0.5507
374,RegionB,418.332600449955,950.0,418.332600449955,0.0,0.0,0.0,0.0,0.0,0.0,531.667399550045,0.0,144.0,720.28,0.0,0.5524
375,RegionB,376.060050449955,877.65,376.060050449955,0.0,0.0,0.0,0.0,0.0,0.0,501.589949550045,0.0,144.0,720.36,0.0,0.5571
376,RegionB,337.224599550045,800.0,337.224599550045,0.0,0.0,0.0,0.0,0.0,0.0,462.775400449955,0.0,144.0,720.44,0.0,0.5645
377,RegionB,324.02700000000004,722.35,324.02700000000004,0.0,0.0,0.0,0.0,0.0,0.0,398.323,0.0,144.0,1044.71,0.0,0.5742
378,RegionB,328.4415,650.0,328.4415,0.0,0.0,0.0,0.0,0.0,0.0,321.5585,0.0,144.0,1044.78,0.0,0.5854
379,RegionB,297.297000449955,587.87,297.297000449955,0.0,0.0,0.0,0.0,0.0,0.0,290.572999550045,0.0,144.0,1044.82,0.0,0.5974
380,RegionB,320.706000449955,540.19,320.706000449955,0.0,0.0,0.0,0.0,0.0,0.0,219.48399955004504,0.0,144.0,1044.83,0.0,0.6094
381,RegionB,404.32500044995504,510.22,404.32500044995504,0.0,0.0,0.0,0.0,0.0,0.0,105.89499955004499,0.0,144.0,1044.83,0.0,0.6205
382,RegionB,366.8895,500.0,366.8895,0.0,0.0,0.0,0.0,0.0,0.0,133.1105,0.0,144.0,648.5,0.0,0.63
383,RegionB,432.513000449955,510.22,432.513000449955,0.0,0.0,0.0,0.0,0.0,0.0,77.70699955004505,0.0,144.0,648.47,0.0,0.6373
384,RegionB,478.521,540.19,478.521,0.0,0.0,0.0,0.0,0.0,0.0,61.66900000000004,0.0,144.0,468.31,0.0,0.6418
385,RegionB,516.577500449955,587.87,516.577500449955,0.0,0.0,0.0,0.0,0.0,0.0,71.29249955004502,0.0,144.0,468.27,0.0,0.6432
386,RegionB,523.5165000000001,650.0,523.5165000000001,0.0,0.0,0.0,0.0,0.0,0.0,126.48349999999994,0.0,144.0,468.23,0.0,0.6414
387,RegionB,531.360000449955,722.35,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,190.989999550045,0.0,144.0,468.17,0.0,0.6366
388,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,468.1,0.0,0.629
389,RegionB,531.359999550045,877.65,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044995496,0.0,144.0,468.03,0.0,0.6191
390,RegionB,531.359999550045,950.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,418.640000449955,0.0,144.0,467.95,0.0,0.6077
391,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,0.0,144.0,719.77,0.0,0.5954
392,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,144.0,719.62,0.0,0.5831
393,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,719.45,0.0,0.5715
394,RegionB,531.360000449955,1100.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,568.639999550045,0.0,144.0,719.27,0.0,0.5616
395,RegionB,510.2730000000001,1089.78,510.2730000000001,0.0,0.0,0.0,0.0,0.0,0.0,579.5069999999998,0.0,144.0,719.08,0.0,0.5538
396,RegionB,481.55850044995503,1059.81,481.55850044995503,0.0,0.0,0.0,0.0,0.0,0.0,578.2514995500449,0.0,144.0,718.88,0.0,0.5488
397,RegionB,437.2150504499551,1012.13,437.2150504499551,0.0,0.0,0.0,0.0,0.0,0.0,574.9149495500449,0.0,144.0,718.66,0.0,0.5468
398,RegionB,420.418350449955,950.0,420.418350449955,0.0,0.0,0.0,0.0,0.0,0.0,529.581649550045,0.0,144.0,718.44,0.0,0.5479
399,RegionB,407.7229495500451,877.65,407.7229495500451,0.0,0.0,0.0,0.0,0.0,0.0,469.9270504499549,0.0,144.0,718.2,0.0,0.5521
400,RegionB,350.14950044995504,800.0,350.14950044995504,0.0,0.0,0.0,0.0,0.0,0.0,449.85049955004496,0.0,144.0,717.95,0.0,0.559
401,RegionB,309.43350000000004,722.35,309.43350000000004,0.0,0.0,0.0,0.0,0.0,0.0,412.9165,0.0,144.0,1040.66,0.0,0.5681
402,RegionB,330.588000449955,650.0,330.588000449955,0.0,0.0,0.0,0.0,0.0,0.0,319.411999550045,0.0,144.0,1040.27,0.0,0.5788
403,RegionB,336.446999550045,587.87,336.446999550045,0.0,0.0,0.0,0.0,0.0,0.0,251.423000449955,0.0,144.0,1039.87,0.0,0.5903
404,RegionB,349.38000044995505,540.19,349.38000044995505,0.0,0.0,0.0,0.0,0.0,0.0,190.809999550045,0.0,144.0,1039.46,0.0,0.6018
405,RegionB,364.01399955004507,510.22,364.01399955004507,0.0,0.0,0.0,0.0,0.0,0.0,146.20600044995496,0.0,144.0,1039.04,0.0,0.6125
406,RegionB,384.021000449955,500.0,384.021000449955,0.0,0.0,0.0,0.0,0.0,0.0,115.97899955004499,0.0,144.0,644.65,0.0,0.6215
407,RegionB,451.57500000000005,510.22,451.57500000000005,0.0,0.0,0.0,0.0,0.0,0.0,58.64499999999998,0.0,144.0,644.37,0.0,0.6283
408,RegionB,473.660999550045,540.19,473.660999550045,0.0,0.0,0.0,0.0,0.0,0.0,66.52900044995505,0.0,144.0,465.17,0.0,0.6324
409,RegionB,484.879499550045,587.87,484.879499550045,0.0,0.0,0.0,0.0,0.0,0.0,102.990500449955,0.0,144.0,464.97,0.0,0.6334
410,RegionB,531.359999550045,650.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,118.64000044995498,0.0,144.0,464.75,0.0,0.6312
411,RegionB,531.3600004499551,722.35,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,190.9899995500449,0.0,144.0,464.54,0.0,0.6259
412,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,464.32,0.0,0.6179
413,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,464.09,0.0,0.6077
414,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,463.87,0.0,0.5959
415,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,713.3,0.0,0.5832
416,RegionB,531.3600004499551,1059.81,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500448,0.0,144.0,712.94,0.0,0.5706
417,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,712.59,0.0,0.5587
418,RegionB,531.360000449955,1100.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,568.639999550045,0.0,144.0,712.23,0.0,0.5485
419,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,711.88,0.0,0.5405
