Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,DemandResponseLevel,DataPeriod
105,RegionC,Flat,669.26,0.0,0.5163,1089.78,377.629333,Medium,Main_0_2399
106,RegionC,Flat,669.06,0.0,0.5068,1100.0,372.074667,Medium,Main_0_2399
107,RegionC,Flat,668.87,0.0,0.4994,1089.78,358.188,Medium,Main_0_2399
108,RegionC,Flat,668.68,0.0,0.4946,1059.81,344.026667,Medium,Main_0_2399
109,RegionC,Flat,668.52,0.0,0.4927,1012.13,311.952,Medium,Main_0_2399
110,RegionC,Flat,668.36,0.0,0.4939,950.0,255.109333,Low,Main_0_2399
111,RegionC,Flat,668.21,0.0,0.4979,877.65,231.575667,Low,Main_0_2399
112,RegionC,Flat,668.07,0.0,0.5046,800.0,179.136667,Low,Main_0_2399
113,RegionC,Peak,968.53,0.0,0.5134,722.35,180.61,Medium,Main_0_2399
114,RegionC,Peak,968.37,0.0,0.5237,650.0,200.88,Medium,Main_0_2399
115,RegionC,Peak,968.23,0.0,0.5349,587.87,191.842667,Medium,Main_0_2399
116,RegionC,Peak,968.1,0.0,0.546,540.19,225.776,Medium,Main_0_2399
117,RegionC,Peak,968.0,0.0,0.5564,510.22,239.618667,Medium,Main_0_2399
118,RegionC,Flat,600.77,0.0,0.5653,500.0,273.180667,Low,Main_0_2399
119,RegionC,Flat,600.73,0.0,0.5722,510.22,301.731333,Low,Main_0_2399
120,RegionC,Valley,433.84,0.0,0.5764,540.19,338.101333,Medium,Main_0_2399
121,RegionC,Valley,433.83,0.0,0.5778,587.87,346.094667,Medium,Main_0_2399
122,RegionC,Valley,433.83,0.0,0.5762,650.0,343.804,Medium,Main_0_2399
123,RegionC,Valley,433.83,0.0,0.5717,722.35,360.162,Medium,Main_0_2399
124,RegionC,Valley,433.85,0.0,0.5647,800.0,359.832,Medium,Main_0_2399
125,RegionC,Valley,433.87,0.0,0.5555,877.65,379.153333,Medium,Main_0_2399
126,RegionC,Valley,433.9,0.0,0.5449,950.0,383.006667,Medium,Main_0_2399
127,RegionC,Flat,667.61,0.0,0.5335,1012.13,379.978667,Medium,Main_0_2399
128,RegionC,Flat,667.69,0.0,0.5222,1059.81,377.752,Medium,Main_0_2399
129,RegionC,Flat,667.78,0.0,0.5116,1089.78,376.888333,Medium,Main_0_2399
130,RegionC,Flat,667.89,0.0,0.5026,1100.0,377.534667,Medium,Main_0_2399
131,RegionC,Flat,668.01,0.0,0.4957,1089.78,376.648333,Medium,Main_0_2399
132,RegionC,Flat,668.15,0.0,0.4914,1059.81,358.654,Medium,Main_0_2399
133,RegionC,Flat,668.29,0.0,0.4901,1012.13,328.36,Medium,Main_0_2399
134,RegionC,Flat,668.46,0.0,0.4917,950.0,315.886,Medium,Main_0_2399
135,RegionC,Flat,668.63,0.0,0.4963,877.65,263.776667,Low,Main_0_2399
136,RegionC,Flat,668.82,0.0,0.5035,800.0,232.52,Low,Main_0_2399
137,RegionC,Peak,970.08,0.0,0.5129,722.35,198.348,Medium,Main_0_2399
138,RegionC,Peak,970.39,0.0,0.5237,650.0,202.76,Medium,Main_0_2399
139,RegionC,Peak,970.72,0.0,0.5354,587.87,227.595,Medium,Main_0_2399
140,RegionC,Peak,971.07,0.0,0.5471,540.19,259.582,Medium,Main_0_2399
141,RegionC,Peak,971.43,0.0,0.558,510.22,276.92,Medium,Main_0_2399
142,RegionC,Flat,603.19,0.0,0.5675,500.0,313.215667,Low,Main_0_2399
143,RegionC,Flat,603.44,0.0,0.5748,510.22,290.780667,Low,Main_0_2399
144,RegionC,Valley,436.0,0.0,0.5796,540.19,362.724667,Medium,Main_0_2399
145,RegionC,Valley,436.2,0.0,0.5815,587.87,360.476,Medium,Main_0_2399
146,RegionC,Valley,436.4,0.0,0.5804,650.0,377.88,Medium,Main_0_2399
147,RegionC,Valley,436.6,0.0,0.5764,722.35,376.841,Medium,Main_0_2399
148,RegionC,Valley,436.82,0.0,0.5699,800.0,371.88,Medium,Main_0_2399
149,RegionC,Valley,437.04,0.0,0.5612,877.65,368.563,Medium,Main_0_2399
150,RegionC,Valley,437.26,0.0,0.5511,950.0,363.59,Medium,Main_0_2399
151,RegionC,Flat,673.06,0.0,0.5402,1012.13,364.693,Medium,Main_0_2399
152,RegionC,Flat,673.43,0.0,0.5293,1059.81,370.846667,Medium,Main_0_2399
153,RegionC,Flat,673.8,0.0,0.5192,1089.78,351.995667,Medium,Main_0_2399
154,RegionC,Flat,674.18,0.0,0.5106,1100.0,356.249333,Medium,Main_0_2399
155,RegionC,Flat,674.56,0.0,0.5042,1089.78,374.999333,Medium,Main_0_2399
156,RegionC,Flat,674.95,0.0,0.5003,1059.81,360.645333,Medium,Main_0_2399
157,RegionC,Flat,675.35,0.0,0.4994,1012.13,318.777667,Medium,Main_0_2399
158,RegionC,Flat,675.75,0.0,0.5015,950.0,287.297,Low,Main_0_2399
159,RegionC,Flat,676.16,0.0,0.5064,877.65,264.551667,Low,Main_0_2399
160,RegionC,Flat,676.58,0.0,0.514,800.0,214.883333,Low,Main_0_2399
161,RegionC,Peak,981.64,0.0,0.5237,722.35,216.496667,Medium,Main_0_2399
162,RegionC,Peak,982.25,0.0,0.5349,650.0,237.537667,Medium,Main_0_2399
163,RegionC,Peak,982.86,0.0,0.5469,587.87,240.840667,Medium,Main_0_2399
164,RegionC,Peak,983.48,0.0,0.5589,540.19,262.001333,Medium,Main_0_2399
165,RegionC,Peak,984.1,0.0,0.5702,510.22,254.22,Medium,Main_0_2399
166,RegionC,Flat,611.21,0.0,0.5799,500.0,275.838667,Low,Main_0_2399
167,RegionC,Flat,611.6,0.0,0.5875,510.22,323.326333,Medium,Main_0_2399
168,RegionC,Valley,441.99,0.0,0.5925,540.19,379.03,Medium,Main_0_2399
169,RegionC,Valley,442.27,0.0,0.5946,587.87,379.08,Medium,Main_0_2399
170,RegionC,Valley,442.55,0.0,0.5937,650.0,371.741333,Medium,Main_0_2399
171,RegionC,Valley,442.83,0.0,0.59,722.35,369.866667,Medium,Main_0_2399
172,RegionC,Valley,443.11,0.0,0.5836,800.0,365.64,Medium,Main_0_2399
173,RegionC,Valley,443.38,0.0,0.5751,877.65,352.260667,Medium,Main_0_2399
174,RegionC,Valley,443.66,0.0,0.5651,950.0,347.76,Medium,Main_0_2399
175,RegionC,Flat,682.97,0.0,0.5543,1012.13,357.976667,Medium,Main_0_2399
176,RegionC,Flat,683.39,0.0,0.5435,1059.81,357.012,Medium,Main_0_2399
177,RegionC,Flat,683.8,0.0,0.5334,1089.78,357.71,Medium,Main_0_2399
178,RegionC,Flat,684.21,0.0,0.5249,1100.0,359.312667,Medium,Main_0_2399
179,RegionC,Flat,684.61,0.0,0.5185,1089.78,359.978667,Medium,Main_0_2399
180,RegionC,Flat,685.01,0.0,0.5147,1059.81,336.752667,Medium,Main_0_2399
181,RegionC,Flat,685.4,0.0,0.5137,1012.13,326.594,Medium,Main_0_2399
182,RegionC,Flat,685.78,0.0,0.5157,950.0,315.200333,Medium,Main_0_2399
183,RegionC,Flat,686.16,0.0,0.5207,877.65,277.303,Low,Main_0_2399
184,RegionC,Flat,686.53,0.0,0.5282,800.0,225.099333,Low,Main_0_2399
185,RegionC,Peak,995.99,0.0,0.5378,722.35,192.269333,Medium,Main_0_2399
186,RegionC,Peak,996.5,0.0,0.5489,650.0,158.865333,Medium,Main_0_2399
187,RegionC,Peak,996.99,0.0,0.5608,587.87,199.581333,Medium,Main_0_2399
188,RegionC,Peak,997.48,0.0,0.5726,540.19,199.765333,Medium,Main_0_2399
189,RegionC,Peak,997.95,0.0,0.5837,510.22,243.256667,Medium,Main_0_2399
190,RegionC,Flat,619.7,0.0,0.5932,500.0,256.926667,Low,Main_0_2399
191,RegionC,Flat,619.97,0.0,0.6006,510.22,242.076667,Low,Main_0_2399
192,RegionC,Valley,447.95,0.0,0.6054,540.19,284.986,Medium,Main_0_2399
193,RegionC,Valley,448.13,0.0,0.6073,587.87,330.576,Medium,Main_0_2399
194,RegionC,Valley,448.31,0.0,0.6061,650.0,347.203333,Medium,Main_0_2399
195,RegionC,Valley,448.48,0.0,0.6021,722.35,362.762667,Medium,Main_0_2399
196,RegionC,Valley,448.64,0.0,0.5954,800.0,353.537333,Medium,Main_0_2399
197,RegionC,Valley,448.79,0.0,0.5866,877.65,357.206333,Medium,Main_0_2399
198,RegionC,Valley,448.94,0.0,0.5763,950.0,361.49,Medium,Main_0_2399
199,RegionC,Flat,690.88,0.0,0.5651,1012.13,344.7,Medium,Main_0_2399
200,RegionC,Flat,691.08,0.0,0.554,1059.81,360.508,Medium,Main_0_2399
201,RegionC,Flat,691.26,0.0,0.5436,1089.78,375.678333,Medium,Main_0_2399
202,RegionC,Flat,691.43,0.0,0.5347,1100.0,381.449667,Medium,Main_0_2399
203,RegionC,Flat,691.59,0.0,0.5278,1089.78,361.946667,Medium,Main_0_2399
204,RegionC,Flat,691.74,0.0,0.5236,1059.81,328.426667,Medium,Main_0_2399
205,RegionC,Flat,691.86,0.0,0.5222,1012.13,312.648667,Low,Main_0_2399
206,RegionC,Flat,691.98,0.0,0.5238,950.0,305.378667,Low,Main_0_2399
207,RegionC,Flat,692.08,0.0,0.5283,877.65,282.140333,Low,Main_0_2399
208,RegionC,Flat,692.17,0.0,0.5353,800.0,235.645667,Low,Main_0_2399
209,RegionC,Peak,1003.75,0.0,0.5445,722.35,193.045,Medium,Main_0_2399
210,RegionC,Peak,1003.84,0.0,0.5551,650.0,203.914,Medium,Main_0_2399
211,RegionC,Peak,1003.9,0.0,0.5665,587.87,197.256667,Medium,Main_0_2399
212,RegionC,Peak,1003.95,0.0,0.5778,540.19,207.915667,Medium,Main_0_2399
213,RegionC,Peak,1003.97,0.0,0.5884,510.22,251.255333,Medium,Main_0_2399
214,RegionC,Flat,623.16,0.0,0.5974,500.0,277.752667,Low,Main_0_2399
215,RegionC,Flat,623.15,0.0,0.6043,510.22,280.476,Low,Main_0_2399
216,RegionC,Valley,450.04,0.0,0.6086,540.19,340.246667,Medium,Main_0_2399
217,RegionC,Valley,450.01,0.0,0.6099,587.87,347.513333,Medium,Main_0_2399
218,RegionC,Valley,449.98,0.0,0.6083,650.0,384.293333,Medium,Main_0_2399
219,RegionC,Valley,449.93,0.0,0.6037,722.35,384.3,Medium,Main_0_2399
220,RegionC,Valley,449.88,0.0,0.5965,800.0,364.32,Medium,Main_0_2399
221,RegionC,Valley,449.82,0.0,0.5871,877.65,364.010667,Medium,Main_0_2399
222,RegionC,Valley,449.75,0.0,0.5763,950.0,363.121,Medium,Main_0_2399
223,RegionC,Flat,691.81,0.0,0.5646,1012.13,360.041333,Medium,Main_0_2399
224,RegionC,Flat,691.68,0.0,0.5529,1059.81,367.3,Medium,Main_0_2399
225,RegionC,Flat,691.54,0.0,0.542,1089.78,368.577333,Medium,Main_0_2399
226,RegionC,Flat,691.38,0.0,0.5325,1100.0,369.461333,Medium,Main_0_2399
227,RegionC,Flat,691.22,0.0,0.5252,1089.78,360.267,Medium,Main_0_2399
228,RegionC,Flat,691.04,0.0,0.5204,1059.81,366.708333,Medium,Main_0_2399
229,RegionC,Flat,690.85,0.0,0.5185,1012.13,328.231333,Medium,Main_0_2399
230,RegionC,Flat,690.65,0.0,0.5196,950.0,319.830333,Medium,Main_0_2399
231,RegionC,Flat,690.44,0.0,0.5236,877.65,281.908667,Low,Main_0_2399
232,RegionC,Flat,690.22,0.0,0.5301,800.0,231.314667,Low,Main_0_2399
233,RegionC,Peak,1000.48,0.0,0.5388,722.35,202.014667,Medium,Main_0_2399
234,RegionC,Peak,1000.14,0.0,0.5489,650.0,188.61,Medium,Main_0_2399
235,RegionC,Peak,999.78,0.0,0.5598,587.87,210.049,Medium,Main_0_2399
236,RegionC,Peak,999.41,0.0,0.5707,540.19,217.745333,Medium,Main_0_2399
237,RegionC,Peak,999.02,0.0,0.5808,510.22,224.653333,Medium,Main_0_2399
238,RegionC,Flat,619.84,0.0,0.5894,500.0,250.36,Low,Main_0_2399
239,RegionC,Flat,619.59,0.0,0.5958,510.22,307.201667,Medium,Main_0_2399
240,RegionC,Valley,447.29,0.0,0.5997,540.19,324.524,Medium,Main_0_2399
241,RegionC,Valley,447.1,0.0,0.6006,587.87,344.684,Medium,Main_0_2399
242,RegionC,Valley,446.91,0.0,0.5985,650.0,374.18,Medium,Main_0_2399
243,RegionC,Valley,446.71,0.0,0.5936,722.35,381.260667,Medium,Main_0_2399
244,RegionC,Valley,446.51,0.0,0.586,800.0,373.761333,Medium,Main_0_2399
245,RegionC,Valley,446.31,0.0,0.5763,877.65,370.523,Medium,Main_0_2399
246,RegionC,Valley,446.11,0.0,0.5651,950.0,351.621333,Medium,Main_0_2399
247,RegionC,Flat,686.0,0.0,0.5531,1012.13,351.304,Medium,Main_0_2399
248,RegionC,Flat,685.68,0.0,0.5411,1059.81,352.112,Medium,Main_0_2399
249,RegionC,Flat,685.35,0.0,0.5298,1089.78,339.975333,Medium,Main_0_2399
250,RegionC,Flat,685.03,0.0,0.5201,1100.0,347.766667,Medium,Main_0_2399
251,RegionC,Flat,684.7,0.0,0.5125,1089.78,378.046667,Medium,Main_0_2399
252,RegionC,Flat,684.37,0.0,0.5075,1059.81,364.608667,Medium,Main_0_2399
253,RegionC,Flat,684.05,0.0,0.5054,1012.13,304.243667,Medium,Main_0_2399
254,RegionC,Flat,683.72,0.0,0.5063,950.0,284.227333,Low,Main_0_2399
255,RegionC,Flat,683.39,0.0,0.51,877.65,270.912,Low,Main_0_2399
256,RegionC,Flat,683.07,0.0,0.5164,800.0,235.360667,Low,Main_0_2399
257,RegionC,Peak,989.98,0.0,0.5249,722.35,211.839333,Medium,Main_0_2399
258,RegionC,Peak,989.52,0.0,0.5349,650.0,215.23,Medium,Main_0_2399
259,RegionC,Peak,989.06,0.0,0.5457,587.87,183.288667,Medium,Main_0_2399
260,RegionC,Peak,988.6,0.0,0.5565,540.19,211.386667,Medium,Main_0_2399
261,RegionC,Peak,988.15,0.0,0.5666,510.22,253.44,Medium,Main_0_2399
262,RegionC,Flat,613.06,0.0,0.5751,500.0,260.965333,Low,Main_0_2399
263,RegionC,Flat,612.79,0.0,0.5815,510.22,311.682,Medium,Main_0_2399
264,RegionC,Valley,442.38,0.0,0.5853,540.19,341.629,Medium,Main_0_2399
265,RegionC,Valley,442.19,0.0,0.5863,587.87,349.969333,Medium,Main_0_2399
266,RegionC,Valley,442.01,0.0,0.5843,650.0,363.212,Medium,Main_0_2399
267,RegionC,Valley,441.83,0.0,0.5793,722.35,367.368,Medium,Main_0_2399
268,RegionC,Valley,441.66,0.0,0.5718,800.0,367.897333,Medium,Main_0_2399
269,RegionC,Valley,441.49,0.0,0.5622,877.65,379.438667,Medium,Main_0_2399
270,RegionC,Valley,441.33,0.0,0.5511,950.0,381.785333,Medium,Main_0_2399
271,RegionC,Flat,678.72,0.0,0.5392,1012.13,379.530667,Medium,Main_0_2399
272,RegionC,Flat,678.49,0.0,0.5274,1059.81,380.148667,Medium,Main_0_2399
273,RegionC,Flat,678.26,0.0,0.5163,1089.78,381.955,Medium,Main_0_2399
274,RegionC,Flat,678.05,0.0,0.5068,1100.0,374.458667,Medium,Main_0_2399
275,RegionC,Flat,677.84,0.0,0.4994,1089.78,357.633333,Medium,Main_0_2399
276,RegionC,Flat,677.65,0.0,0.4946,1059.81,339.103333,Medium,Main_0_2399
277,RegionC,Flat,677.47,0.0,0.4927,1012.13,302.502,Medium,Main_0_2399
278,RegionC,Flat,677.3,0.0,0.4939,950.0,291.030333,Low,Main_0_2399
279,RegionC,Flat,677.14,0.0,0.4979,877.65,224.066,Low,Main_0_2399
280,RegionC,Flat,676.99,0.0,0.5046,800.0,232.977333,Low,Main_0_2399
281,RegionC,Peak,981.43,0.0,0.5134,722.35,193.0,Medium,Main_0_2399
282,RegionC,Peak,981.25,0.0,0.5237,650.0,201.114,Medium,Main_0_2399
283,RegionC,Peak,981.09,0.0,0.5349,587.87,204.178,Medium,Main_0_2399
284,RegionC,Peak,980.95,0.0,0.546,540.19,196.389667,Medium,Main_0_2399
285,RegionC,Peak,980.83,0.0,0.5564,510.22,246.819,Medium,Main_0_2399
286,RegionC,Flat,608.72,0.0,0.5653,500.0,302.296333,Low,Main_0_2399
287,RegionC,Flat,608.67,0.0,0.5722,510.22,307.251,Low,Main_0_2399
288,RegionC,Valley,439.57,0.0,0.5764,540.19,350.492667,Medium,Main_0_2399
289,RegionC,Valley,439.54,0.0,0.5778,587.87,380.307333,Medium,Main_0_2399
290,RegionC,Valley,439.53,0.0,0.5762,650.0,364.037667,Medium,Main_0_2399
291,RegionC,Valley,439.53,0.0,0.5717,722.35,382.474667,Medium,Main_0_2399
292,RegionC,Valley,439.54,0.0,0.5647,800.0,380.188667,Medium,Main_0_2399
293,RegionC,Valley,439.55,0.0,0.5555,877.65,381.276,Medium,Main_0_2399
294,RegionC,Valley,439.57,0.0,0.5449,950.0,379.560667,Medium,Main_0_2399
295,RegionC,Flat,676.32,0.0,0.5335,1012.13,382.093333,Medium,Main_0_2399
296,RegionC,Flat,676.39,0.0,0.5222,1059.81,384.208,Medium,Main_0_2399
297,RegionC,Flat,676.46,0.0,0.5116,1089.78,384.389333,Medium,Main_0_2399
298,RegionC,Flat,676.56,0.0,0.5026,1100.0,381.288,Medium,Main_0_2399
299,RegionC,Flat,676.66,0.0,0.4957,1089.78,363.72,Medium,Main_0_2399
300,RegionC,Flat,676.78,0.0,0.4914,1059.81,324.362,Medium,Main_0_2399
301,RegionC,Flat,676.92,0.0,0.4901,1012.13,301.606667,Medium,Main_0_2399
302,RegionC,Flat,677.06,0.0,0.4917,950.0,294.909333,Low,Main_0_2399
303,RegionC,Flat,677.23,0.0,0.4963,877.65,283.882,Low,Main_0_2399
304,RegionC,Flat,677.4,0.0,0.5035,800.0,219.475333,Low,Main_0_2399
305,RegionC,Peak,982.5,0.0,0.5129,722.35,171.586,Medium,Main_0_2399
306,RegionC,Peak,982.79,0.0,0.5237,650.0,199.341333,Medium,Main_0_2399
307,RegionC,Peak,983.1,0.0,0.5354,587.87,201.438333,Medium,Main_0_2399
308,RegionC,Peak,983.42,0.0,0.5471,540.19,219.304,Medium,Main_0_2399
309,RegionC,Peak,983.76,0.0,0.558,510.22,276.709333,Medium,Main_0_2399
310,RegionC,Flat,610.84,0.0,0.5675,500.0,296.255,Low,Main_0_2399
311,RegionC,Flat,611.07,0.0,0.5748,510.22,318.936,Medium,Main_0_2399
312,RegionC,Valley,441.5,0.0,0.5796,540.19,335.87,Medium,Main_0_2399
313,RegionC,Valley,441.69,0.0,0.5815,587.87,361.86,Medium,Main_0_2399
314,RegionC,Valley,441.88,0.0,0.5804,650.0,372.568,Medium,Main_0_2399
315,RegionC,Valley,442.07,0.0,0.5764,722.35,371.068,Medium,Main_0_2399
316,RegionC,Valley,442.28,0.0,0.5699,800.0,380.553333,Medium,Main_0_2399
317,RegionC,Valley,442.49,0.0,0.5612,877.65,354.022667,Medium,Main_0_2399
318,RegionC,Valley,442.7,0.0,0.5511,950.0,333.772,Medium,Main_0_2399
319,RegionC,Flat,681.42,0.0,0.5402,1012.13,333.609333,Medium,Main_0_2399
320,RegionC,Flat,681.77,0.0,0.5293,1059.81,343.111,Medium,Main_0_2399
321,RegionC,Flat,682.12,0.0,0.5192,1089.78,321.948,Medium,Main_0_2399
322,RegionC,Flat,682.48,0.0,0.5106,1100.0,336.932333,Medium,Main_0_2399
323,RegionC,Flat,682.85,0.0,0.5042,1089.78,329.050667,Medium,Main_0_2399
324,RegionC,Flat,683.23,0.0,0.5003,1059.81,322.804,Medium,Main_0_2399
325,RegionC,Flat,683.61,0.0,0.4994,1012.13,324.559333,Medium,Main_0_2399
326,RegionC,Flat,684.0,0.0,0.5015,950.0,326.672667,Medium,Main_0_2399
327,RegionC,Flat,684.39,0.0,0.5064,877.65,286.490333,Low,Main_0_2399
328,RegionC,Flat,684.79,0.0,0.514,800.0,247.776667,Low,Main_0_2399
329,RegionC,Peak,993.53,0.0,0.5237,722.35,214.288,Medium,Main_0_2399
330,RegionC,Peak,994.11,0.0,0.5349,650.0,233.74,Medium,Main_0_2399
331,RegionC,Peak,994.7,0.0,0.5469,587.87,248.508,Medium,Main_0_2399
332,RegionC,Peak,995.3,0.0,0.5589,540.19,244.853333,Medium,Main_0_2399
333,RegionC,Peak,995.9,0.0,0.5702,510.22,271.647667,Medium,Main_0_2399
334,RegionC,Flat,618.52,0.0,0.5799,500.0,253.667333,Low,Main_0_2399
335,RegionC,Flat,618.89,0.0,0.5875,510.22,321.408333,Medium,Main_0_2399
336,RegionC,Valley,447.24,0.0,0.5925,540.19,355.867333,Medium,Main_0_2399
337,RegionC,Valley,447.51,0.0,0.5946,587.87,361.106667,Medium,Main_0_2399
338,RegionC,Valley,447.78,0.0,0.5937,650.0,382.519,Medium,Main_0_2399
339,RegionC,Valley,448.05,0.0,0.59,722.35,382.102667,Medium,Main_0_2399
340,RegionC,Valley,448.32,0.0,0.5836,800.0,378.050667,Medium,Main_0_2399
341,RegionC,Valley,448.59,0.0,0.5751,877.65,364.551667,Medium,Main_0_2399
342,RegionC,Valley,448.85,0.0,0.5651,950.0,362.901333,Medium,Main_0_2399
343,RegionC,Flat,690.94,0.0,0.5543,1012.13,368.812667,Medium,Main_0_2399
344,RegionC,Flat,691.34,0.0,0.5435,1059.81,378.544667,Medium,Main_0_2399
345,RegionC,Flat,691.73,0.0,0.5334,1089.78,377.766667,Medium,Main_0_2399
346,RegionC,Flat,692.13,0.0,0.5249,1100.0,378.334,Medium,Main_0_2399
347,RegionC,Flat,692.51,0.0,0.5185,1089.78,359.157667,Medium,Main_0_2399
348,RegionC,Flat,692.89,0.0,0.5147,1059.81,329.298,Medium,Main_0_2399
349,RegionC,Flat,693.26,0.0,0.5137,1012.13,303.821,Medium,Main_0_2399
350,RegionC,Flat,693.63,0.0,0.5157,950.0,292.59,Low,Main_0_2399
351,RegionC,Flat,693.99,0.0,0.5207,877.65,273.086,Low,Main_0_2399
352,RegionC,Flat,694.34,0.0,0.5282,800.0,235.589333,Low,Main_0_2399
353,RegionC,Peak,1007.29,0.0,0.5378,722.35,243.07,Medium,Main_0_2399
354,RegionC,Peak,1007.78,0.0,0.5489,650.0,225.276,Medium,Main_0_2399
355,RegionC,Peak,1008.25,0.0,0.5608,587.87,212.661,Medium,Main_0_2399
356,RegionC,Peak,1008.71,0.0,0.5726,540.19,219.169333,Medium,Main_0_2399
357,RegionC,Peak,1009.16,0.0,0.5837,510.22,247.343333,Medium,Main_0_2399
358,RegionC,Flat,626.64,0.0,0.5932,500.0,277.97,Low,Main_0_2399
359,RegionC,Flat,626.9,0.0,0.6006,510.22,292.976,Low,Main_0_2399
360,RegionC,Valley,452.94,0.0,0.6054,540.19,374.483,Medium,Main_0_2399
361,RegionC,Valley,453.11,0.0,0.6073,587.87,346.235,Medium,Main_0_2399
362,RegionC,Valley,453.28,0.0,0.6061,650.0,370.508,Medium,Main_0_2399
363,RegionC,Valley,453.43,0.0,0.6021,722.35,370.44,Medium,Main_0_2399
364,RegionC,Valley,453.58,0.0,0.5954,800.0,360.382667,Medium,Main_0_2399
365,RegionC,Valley,453.72,0.0,0.5866,877.65,358.12,Medium,Main_0_2399
366,RegionC,Valley,453.86,0.0,0.5763,950.0,354.238667,Medium,Main_0_2399
367,RegionC,Flat,698.43,0.0,0.5651,1012.13,356.445333,Medium,Main_0_2399
368,RegionC,Flat,698.61,0.0,0.554,1059.81,363.648,Medium,Main_0_2399
369,RegionC,Flat,698.78,0.0,0.5436,1089.78,367.42,Medium,Main_0_2399
370,RegionC,Flat,698.93,0.0,0.5347,1100.0,371.051333,Medium,Main_0_2399
371,RegionC,Flat,699.07,0.0,0.5278,1089.78,377.586667,Medium,Main_0_2399
372,RegionC,Flat,699.19,0.0,0.5236,1059.81,355.032667,Medium,Main_0_2399
373,RegionC,Flat,699.3,0.0,0.5222,1012.13,324.19,Medium,Main_0_2399
374,RegionC,Flat,699.4,0.0,0.5238,950.0,318.530667,Medium,Main_0_2399
375,RegionC,Flat,699.48,0.0,0.5283,877.65,273.528,Low,Main_0_2399
376,RegionC,Flat,699.55,0.0,0.5353,800.0,235.521333,Low,Main_0_2399
377,RegionC,Peak,1014.43,0.0,0.5445,722.35,226.738667,Medium,Main_0_2399
378,RegionC,Peak,1014.49,0.0,0.5551,650.0,210.378667,Medium,Main_0_2399
379,RegionC,Peak,1014.53,0.0,0.5665,587.87,229.759333,Medium,Main_0_2399
380,RegionC,Peak,1014.55,0.0,0.5778,540.19,210.708333,Medium,Main_0_2399
381,RegionC,Peak,1014.55,0.0,0.5884,510.22,239.614667,Medium,Main_0_2399
382,RegionC,Flat,629.7,0.0,0.5974,500.0,237.445333,Low,Main_0_2399
383,RegionC,Flat,629.68,0.0,0.6043,510.22,287.358,Medium,Main_0_2399
384,RegionC,Valley,454.74,0.0,0.6086,540.19,295.206667,Medium,Main_0_2399
385,RegionC,Valley,454.7,0.0,0.6099,587.87,294.380667,Medium,Main_0_2399
386,RegionC,Valley,454.65,0.0,0.6083,650.0,338.773333,Medium,Main_0_2399
387,RegionC,Valley,454.6,0.0,0.6037,722.35,354.450667,Medium,Main_0_2399
388,RegionC,Valley,454.54,0.0,0.5965,800.0,368.58,Medium,Main_0_2399
389,RegionC,Valley,454.46,0.0,0.5871,877.65,380.232,Medium,Main_0_2399
390,RegionC,Valley,454.38,0.0,0.5763,950.0,381.328333,Medium,Main_0_2399
391,RegionC,Flat,698.91,0.0,0.5646,1012.13,381.792667,Medium,Main_0_2399
392,RegionC,Flat,698.76,0.0,0.5529,1059.81,382.612,Medium,Main_0_2399
393,RegionC,Flat,698.6,0.0,0.542,1089.78,383.233333,Medium,Main_0_2399
394,RegionC,Flat,698.43,0.0,0.5325,1100.0,384.777333,Medium,Main_0_2399
395,RegionC,Flat,698.24,0.0,0.5252,1089.78,373.311333,Medium,Main_0_2399
396,RegionC,Flat,698.04,0.0,0.5204,1059.81,345.265333,Medium,Main_0_2399
397,RegionC,Flat,697.83,0.0,0.5185,1012.13,343.318333,Medium,Main_0_2399
398,RegionC,Flat,697.61,0.0,0.5196,950.0,314.797333,Low,Main_0_2399
399,RegionC,Flat,697.38,0.0,0.5236,877.65,279.529,Low,Main_0_2399
400,RegionC,Flat,697.14,0.0,0.5301,800.0,260.480667,Low,Main_0_2399
401,RegionC,Peak,1010.5,0.0,0.5388,722.35,219.812667,Medium,Main_0_2399
402,RegionC,Peak,1010.12,0.0,0.5489,650.0,235.233333,Medium,Main_0_2399
403,RegionC,Peak,1009.73,0.0,0.5598,587.87,201.466,Medium,Main_0_2399
404,RegionC,Peak,1009.33,0.0,0.5707,540.19,185.836667,Medium,Main_0_2399
405,RegionC,Peak,1008.92,0.0,0.5808,510.22,180.842,Medium,Main_0_2399
406,RegionC,Flat,625.96,0.0,0.5894,500.0,263.138667,Low,Main_0_2399
407,RegionC,Flat,625.69,0.0,0.5958,510.22,295.302,Medium,Main_0_2399
408,RegionC,Valley,451.69,0.0,0.5997,540.19,304.206333,Medium,Main_0_2399
409,RegionC,Valley,451.49,0.0,0.6006,587.87,330.868,Medium,Main_0_2399
410,RegionC,Valley,451.28,0.0,0.5985,650.0,341.236667,Medium,Main_0_2399
411,RegionC,Valley,451.07,0.0,0.5936,722.35,356.652667,Medium,Main_0_2399
412,RegionC,Valley,450.86,0.0,0.586,800.0,359.033333,Medium,Main_0_2399
413,RegionC,Valley,450.64,0.0,0.5763,877.65,359.878333,Medium,Main_0_2399
414,RegionC,Valley,450.42,0.0,0.5651,950.0,350.76,Medium,Main_0_2399
