Hour,Region,AITrainingPower_MW,GPU_Utilization_Percent,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW
1108,RegionB,31.032,40.723647,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,272.3486,320.0,0.0,0.0,35.1303333333
1109,RegionB,2.3893333333,7.589744,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,267.7868,320.0,0.0,0.0,4.8866666667
1110,RegionB,0.0,12.464387,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,262.5025,320.0,0.0,0.0,6.7963333333
1111,RegionB,28.0,46.108262,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,256.8568,320.0,0.0,0.0,36.9706666667
1112,RegionB,23.84,44.384615,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,251.2111,320.0,0.0,0.0,34.4153333333
1113,RegionB,9.0533333333,26.48433,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,243.6802,320.0,0.0,0.0,18.5053333333
1114,RegionB,0.0,17.547009,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,237.1056,320.0,0.0,0.0,10.076
1115,RegionB,0.0,16.239316,88.4172,0.0,1001.3628,382.53,516.4155,427.9983,0.0,0.0,427.9983,225.3839,320.0,0.0,0.0,9.24
1116,RegionB,0.0,19.777778,83.0725,0.0,976.7375,349.67,472.0545,388.982,0.0,0.0,388.982,202.893,320.0,0.0,0.0,11.176
1117,RegionB,0.0,16.088319,78.2941,0.0,933.8359,324.038,437.4513,359.1572,0.0,0.0,359.1572,186.6181,320.0,0.0,0.0,9.092
1118,RegionB,11.84,30.042735,78.566,0.0,871.434,323.317,436.478,357.912,0.0,0.0,357.912,186.4005,320.0,0.0,0.0,21.36
1119,RegionB,16.7893333333,42.188034,65.9975,0.0,811.6525,273.146,368.7471,302.7496,0.0,0.0,302.7496,158.9738,320.0,0.0,0.0,30.3883333333
1120,RegionB,11.84,38.592593,60.4241,0.0,739.5759,254.338,343.3563,282.9322,0.0,0.0,282.9322,150.5482,320.0,0.0,0.0,26.2166666667
1121,RegionB,16.96,41.333333,54.5115,0.0,667.8385,235.84,318.384,223.3725,0.0,0.0,223.3725,120.9338,275.9783,0.0,40.5,29.6083333333
1122,RegionB,12.4213333333,31.156695,49.7445,0.0,600.2555,223.32,301.482,211.2375,0.0,0.0,211.2375,116.6665,231.9565,0.0,40.5,21.907
1123,RegionB,5.12,21.247863,50.1488,0.0,537.7212,235.46,317.871,227.2222,0.0,0.0,227.2222,128.1761,187.9348,0.0,40.5,13.22
1124,RegionB,22.8906666667,40.928775,45.8906,0.0,494.2994,226.62,305.937,219.5464,0.0,0.0,219.5464,126.4148,143.913,0.0,40.5,31.3
1125,RegionB,18.88,35.621083,55.7705,0.0,454.4495,275.41,371.8035,275.533,0.0,0.0,275.533,161.6827,99.8913,0.0,40.5,26.937
1126,RegionB,29.28,43.74359,61.8536,49.5,388.6464,305.45,412.3575,350.5039,0.0,0.0,350.5039,208.9704,145.9263,49.5,0.0,35.792
1127,RegionB,29.28,41.535613,67.4446,49.5,393.2754,333.06,449.631,382.1863,0.0,0.0,382.1863,230.6112,191.9613,49.5,0.0,34.8446666667
1128,RegionB,29.28,40.376068,73.3333,49.5,417.3567,362.14,488.889,431.7557,16.2,0.0,431.7557,262.4643,253.0623,65.7,0.0,34.072
1129,RegionB,12.6026666667,26.535613,77.6992,49.5,460.6707,383.7,517.995,456.4957,16.2,0.0,456.4957,278.1429,314.1633,65.7,0.0,19.88
1130,RegionB,10.4,24.937322,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,278.2395,320.0,6.276,0.0,18.0883333333
1131,RegionB,10.4,30.08547,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,272.3034,320.0,0.0,0.0,21.004
1132,RegionB,2.9466666667,19.97151,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,268.9611,320.0,0.0,0.0,12.061
1133,RegionB,0.0,13.903134,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,264.5801,320.0,0.0,0.0,7.3893333333
1134,RegionB,16.224,30.381766,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,259.5215,320.0,0.0,0.0,23.344
1135,RegionB,12.8373333333,31.267806,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,254.1017,320.0,0.0,0.0,22.208
1136,RegionB,0.0,13.008547,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,248.6818,320.0,0.0,0.0,6.832
1137,RegionB,0.0,7.330484,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,241.4426,320.0,0.0,0.0,3.6273333333
1138,RegionB,0.0,9.430199,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,235.1534,320.0,0.0,0.0,4.7673333333
1139,RegionB,0.0,15.603989,90.9758,0.0,998.8042,393.6,531.36,440.3842,0.0,0.0,440.3842,230.1888,320.0,0.0,0.0,8.5426666667
1140,RegionB,0.0,16.279202,80.5542,0.0,979.2558,339.07,457.7445,377.1903,0.0,0.0,377.1903,195.46,320.0,0.0,0.0,9.0446666667
1141,RegionB,0.0,16.689459,78.6623,0.0,933.4677,325.562,439.5087,360.8464,0.0,0.0,360.8464,186.4854,320.0,0.0,0.0,9.2866666667
1142,RegionB,0.0,16.897436,73.9425,0.0,876.0575,304.29,410.7915,336.849,0.0,0.0,336.849,174.6899,320.0,0.0,0.0,9.348
1143,RegionB,0.0,12.945869,68.8892,0.0,808.7608,285.114,384.9039,316.0147,0.0,0.0,316.0147,165.4021,320.0,0.0,0.0,7.1093333333
1144,RegionB,0.0,5.7151,56.8966,0.0,743.1034,239.49,323.3115,266.4149,0.0,0.0,266.4149,141.4663,320.0,0.0,0.0,2.8246666667
1145,RegionB,0.0,5.245014,58.3808,0.0,663.9692,252.58,340.983,242.1022,0.0,0.0,242.1022,130.9531,275.9783,0.0,40.5,2.4786666667
1146,RegionB,0.0,4.692308,51.7025,0.0,598.2975,232.11,313.3485,221.146,0.0,0.0,221.146,122.1389,231.9565,0.0,40.5,2.196
1147,RegionB,15.3333333333,18.401709,42.9606,0.0,544.9094,201.71,272.3085,188.8479,0.0,0.0,188.8479,106.6235,187.9348,0.0,40.5,16.3226666667
1148,RegionB,0.0,3.373219,47.2473,0.0,492.9427,233.32,314.982,227.2347,0.0,0.0,227.2347,131.0917,143.913,0.0,40.5,1.5786666667
1149,RegionB,25.088,30.985755,52.8161,0.0,457.404,260.82,352.107,258.791,0.0,0.0,258.791,152.2985,99.8913,0.0,40.5,27.0453333333
1150,RegionB,30.24,40.34188,57.2447,49.5,393.2553,282.69,381.6315,324.3868,0.0,0.0,324.3868,194.113,145.9263,49.5,0.0,34.38
1151,RegionB,28.6186666667,39.190883,61.0578,49.5,399.6622,301.52,407.052,345.9942,0.0,0.0,345.9942,209.7417,191.9613,49.5,0.0,33.0306666667
1152,RegionB,18.1466666667,32.467236,70.4943,49.5,420.1957,348.12,469.962,415.6677,16.2,0.0,415.6677,254.0561,253.0623,65.7,0.0,24.9196666667
1153,RegionB,34.56,48.34188,79.704,49.5,458.666,393.6,531.36,467.856,16.2,0.0,467.856,286.8893,314.1633,65.7,0.0,40.744
1154,RegionB,34.56,53.005698,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,280.3002,320.0,6.276,0.0,43.284
1155,RegionB,29.304,47.883191,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,274.5617,320.0,0.0,0.0,38.4166666667
1156,RegionB,11.0986666667,26.760684,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,271.4453,320.0,0.0,0.0,19.3643333333
1157,RegionB,6.4026666667,25.159544,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,267.3352,320.0,0.0,0.0,16.686
1158,RegionB,0.0,19.324786,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,262.5025,320.0,0.0,0.0,10.7693333333
1159,RegionB,0.0,23.760684,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,257.3084,320.0,0.0,0.0,13.26
1160,RegionB,0.0,27.769231,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,252.1144,320.0,0.0,0.0,15.6293333333
1161,RegionB,0.0,25.649573,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,245.0228,320.0,0.0,0.0,14.5253333333
1162,RegionB,0.0,23.962963,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,238.9247,320.0,0.0,0.0,13.468
1163,RegionB,0.0,14.831909,81.3536,0.0,1008.4264,351.97,475.1595,393.8059,0.0,0.0,393.8059,209.3866,320.0,0.0,0.0,8.168
1164,RegionB,0.0,8.247863,82.2001,0.0,977.6099,345.998,467.0973,384.8972,0.0,0.0,384.8972,203.0717,320.0,0.0,0.0,4.5066666667
1165,RegionB,0.0,8.22792,82.5722,0.0,929.5578,341.744,461.3544,378.7822,0.0,0.0,378.7822,199.4667,320.0,0.0,0.0,4.1986666667
1166,RegionB,0.0,15.441595,76.9367,0.0,873.0633,316.612,427.4262,350.4895,0.0,0.0,350.4895,185.3388,320.0,0.0,0.0,8.0826666667
1167,RegionB,17.12,40.789174,66.9358,0.0,810.7142,277.029,373.9892,307.0534,0.0,0.0,307.0534,163.9972,320.0,0.0,0.0,29.1213333333
1168,RegionB,17.12,38.236467,61.2941,0.0,738.7059,258.0,348.3,287.0059,0.0,0.0,287.0059,155.5859,320.0,0.0,0.0,27.784
1169,RegionB,17.12,39.156695,53.4229,0.0,668.9271,231.13,312.0255,218.1026,0.0,0.0,218.1026,120.4581,275.9783,0.0,40.5,28.3253333333
1170,RegionB,17.12,37.458689,46.7107,0.0,603.2893,209.7,283.095,195.8843,0.0,0.0,195.8843,110.4983,231.9565,0.0,40.5,27.6066666667
1171,RegionB,8.2746666667,18.77208,51.0007,0.0,536.8693,239.46,323.271,231.7703,0.0,0.0,231.7703,133.6851,187.9348,0.0,40.5,13.7546666667
1172,RegionB,0.0,7.299145,49.8757,0.0,490.3143,246.3,332.505,242.1292,0.0,0.0,242.1292,142.711,143.913,0.0,40.5,4.15
1173,RegionB,10.08,27.763533,55.9487,0.0,454.2713,276.29,372.9915,276.5428,0.0,0.0,276.5428,166.2852,99.8913,0.0,40.5,19.8333333333
1174,RegionB,4.872,28.290598,62.2789,49.5,388.2211,307.55,415.1925,352.9136,0.0,0.0,352.9136,215.8067,145.9263,49.5,0.0,17.917
1175,RegionB,13.28,35.754986,63.4048,49.5,397.3152,313.11,422.6985,359.2937,0.0,0.0,359.2937,222.5825,191.9613,49.5,0.0,25.1233333333
1176,RegionB,13.28,34.692308,75.2449,49.5,415.4451,371.58,501.633,442.5881,16.2,0.0,442.5881,276.529,253.0623,65.7,0.0,24.432
1177,RegionB,13.28,31.324786,79.2585,49.5,459.1115,391.4,528.39,465.3315,16.2,0.0,465.3315,291.8094,314.1633,65.7,0.0,22.68
1178,RegionB,13.28,27.581197,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,286.7112,320.0,6.276,0.0,20.726
1179,RegionB,13.28,32.0,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,280.9752,320.0,0.0,0.0,23.416
1180,RegionB,0.8853333333,15.481481,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,277.9491,320.0,0.0,0.0,9.2086666667
1181,RegionB,0.0,11.65812,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,273.8842,320.0,0.0,0.0,6.596
1182,RegionB,0.0,14.897436,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,269.1418,320.0,0.0,0.0,8.3296666667
1183,RegionB,4.96,18.948718,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,263.9929,320.0,0.0,0.0,12.348
1184,RegionB,0.0,12.396011,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,258.8441,320.0,0.0,0.0,6.7326666667
1185,RegionB,18.7866666667,34.945869,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,251.7357,320.0,0.0,0.0,27.068
1186,RegionB,5.6746666667,23.669516,85.6051,0.0,1014.3949,384.31,518.8185,433.2134,0.0,0.0,433.2134,239.7836,320.0,0.0,0.0,15.7546666667
1187,RegionB,0.0,18.464387,88.3848,0.0,1001.3952,382.39,516.2265,427.8417,0.0,0.0,427.8417,233.9438,320.0,0.0,0.0,10.52
1188,RegionB,0.0,13.863248,80.9082,0.0,978.9018,340.56,459.756,378.8478,0.0,0.0,378.8478,205.6007,320.0,0.0,0.0,7.8126666667
1189,RegionB,18.24,33.319088,85.0708,0.0,927.0592,352.085,475.3148,390.244,0.0,0.0,390.244,211.3952,320.0,0.0,0.0,26.0933333333
1190,RegionB,18.24,42.837607,76.6864,0.0,873.3136,315.582,426.0357,349.3493,0.0,0.0,349.3493,190.0111,320.0,0.0,0.0,31.56
1191,RegionB,23.36,45.450142,71.9105,0.0,805.7395,297.618,401.7843,329.8738,0.0,0.0,329.8738,181.1337,320.0,0.0,0.0,35.0426666667
1192,RegionB,23.36,44.193732,64.1996,0.0,735.8004,270.23,364.8105,300.6109,0.0,0.0,300.6109,167.4403,320.0,0.0,0.0,34.2733333333
1193,RegionB,20.9706666667,39.754986,57.2135,0.0,665.1365,247.53,334.1655,236.452,0.0,0.0,236.452,134.0919,275.9783,0.0,40.5,30.8743333333
1194,RegionB,10.944,31.396011,58.2536,0.0,591.7464,261.52,353.052,254.2984,0.0,0.0,254.2984,147.1879,231.9565,0.0,40.5,22.2053333333
1195,RegionB,14.88,39.042735,45.2736,0.0,542.5964,212.57,286.9695,201.1959,0.0,0.0,201.1959,118.9671,187.9348,0.0,40.5,28.0766666667
1196,RegionB,7.688,24.928775,45.3803,0.0,494.8098,224.1,302.535,216.6548,0.0,0.0,216.6548,130.8161,143.913,0.0,40.5,17.1863333333
1197,RegionB,7.2,22.720798,49.1245,0.0,461.0955,242.59,327.4965,237.872,0.0,0.0,237.872,146.4102,99.8913,0.0,40.5,15.511
1198,RegionB,21.76,36.287749,58.6237,49.5,391.8763,289.5,390.825,332.2013,0.0,0.0,332.2013,207.8251,145.9263,49.5,0.0,28.8726666667
1199,RegionB,21.76,35.071225,69.7187,49.5,391.0013,344.29,464.7915,395.0728,0.0,0.0,395.0728,250.2391,191.9613,49.5,0.0,28.2133333333
1200,RegionB,57.44,72.091168,68.5543,49.5,422.1357,338.54,457.029,404.6746,16.2,0.0,404.6746,258.3443,253.0623,65.7,0.0,63.1766666667
1201,RegionB,50.6,66.507123,74.5747,49.5,463.7953,368.27,497.1645,438.7898,16.2,0.0,438.7898,281.001,314.1633,65.7,0.0,57.1356666667
1202,RegionB,39.8053333333,54.037037,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,292.7101,320.0,6.276,0.0,45.864
1203,RegionB,35.68,47.837607,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,286.7564,320.0,0.0,0.0,40.768
1204,RegionB,35.68,52.193732,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,283.5948,320.0,0.0,0.0,43.1653333333
1205,RegionB,28.7466666667,47.91453,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,279.3944,320.0,0.0,0.0,38.1323333333
1206,RegionB,27.576,44.814815,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,274.4714,320.0,0.0,0.0,35.9413333333
1207,RegionB,15.2,36.242165,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,269.1418,320.0,0.0,0.0,26.3053333333
1208,RegionB,35.04,57.77208,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,263.8574,320.0,0.0,0.0,46.1353333333
1209,RegionB,22.12,44.512821,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,256.5243,320.0,0.0,0.0,33.492
1210,RegionB,36.8,61.102564,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,250.1499,320.0,0.0,0.0,49.126
1211,RegionB,24.08,46.558405,90.9758,0.0,998.8042,393.6,531.36,440.3842,0.0,0.0,440.3842,245.1178,320.0,0.0,0.0,35.9286666667
1212,RegionB,19.84,40.897436,85.1418,0.0,974.6682,358.38,483.813,398.6712,0.0,0.0,398.6712,220.1064,320.0,0.0,0.0,31.139
1213,RegionB,19.84,32.894587,80.3266,0.0,931.8034,332.45,448.8075,368.4809,0.0,0.0,368.4809,202.9224,320.0,0.0,0.0,26.3633333333
1214,RegionB,0.992,14.877493,76.0281,0.0,873.9719,312.873,422.3786,346.3505,0.0,0.0,346.3505,191.324,320.0,0.0,0.0,8.7553333333
1215,RegionB,0.0,11.524217,68.175,0.0,809.475,282.158,380.9133,312.7383,0.0,0.0,312.7383,174.2265,320.0,0.0,0.0,6.3733333333
1216,RegionB,7.2,21.980057,61.4081,0.0,738.5919,258.48,348.948,287.5399,0.0,0.0,287.5399,162.3163,320.0,0.0,0.0,15.1
1217,RegionB,3.84,11.578348,54.4029,0.0,667.9471,235.37,317.7495,222.8466,0.0,0.0,222.8466,127.9585,275.9783,0.0,40.5,7.683
1218,RegionB,3.52,13.196581,54.1683,0.0,595.8317,243.18,328.293,233.6247,0.0,0.0,233.6247,136.7639,231.9565,0.0,40.5,8.816
1219,RegionB,3.52,22.980057,50.9688,0.0,536.9012,239.31,323.0685,231.5997,0.0,0.0,231.5997,138.3577,187.9348,0.0,40.5,14.4423333333
1220,RegionB,3.52,21.709402,51.0199,0.0,489.1701,251.95,340.1325,248.6126,0.0,0.0,248.6126,151.5045,143.913,0.0,40.5,13.66
1221,RegionB,3.52,21.692308,58.2714,0.0,451.9486,287.76,388.476,289.7046,0.0,0.0,289.7046,179.7617,99.8913,0.0,40.5,13.738
1222,RegionB,3.52,24.985755,56.9572,49.5,393.5428,281.27,379.7145,322.7573,0.0,0.0,322.7573,203.3371,145.9263,49.5,0.0,15.642
1223,RegionB,2.3466666667,18.068376,74.1818,49.5,386.5382,366.33,494.5455,420.3637,0.0,0.0,420.3637,267.8978,191.9613,49.5,0.0,11.203
1224,RegionB,20.32,34.769231,76.1258,49.5,414.5642,375.93,507.5055,447.5797,16.2,0.0,447.5797,287.2566,253.0623,65.7,0.0,27.8673333333
1225,RegionB,39.2666666667,57.726496,79.704,49.5,458.666,393.6,531.36,467.856,16.2,0.0,467.856,300.925,314.1633,65.7,0.0,48.1533333333
1226,RegionB,20.64,36.361823,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,293.7176,320.0,6.276,0.0,28.5463333333
1227,RegionB,26.4,49.91453,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,287.5242,320.0,0.0,0.0,38.42
1228,RegionB,24.8,48.293447,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,284.0916,320.0,0.0,0.0,36.9006666667
1229,RegionB,10.4,28.25641,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,279.6202,320.0,0.0,0.0,19.6783333333
1230,RegionB,8.6213333333,19.31339,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,274.4714,320.0,0.0,0.0,14.1093333333
1231,RegionB,18.56,29.603989,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,268.916,320.0,0.0,0.0,23.9923333333
1232,RegionB,33.6,44.586895,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,263.3606,320.0,0.0,0.0,38.179
1233,RegionB,40.4373333333,52.911681,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,255.7635,320.0,0.0,0.0,45.6013333333
1234,RegionB,18.88,34.649573,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,249.1738,320.0,0.0,0.0,26.91
1235,RegionB,18.88,35.205128,86.2745,0.0,1003.5055,373.26,503.901,417.6265,0.0,0.0,417.6265,231.2816,320.0,0.0,0.0,26.9023333333
1236,RegionB,18.88,34.592593,84.0442,0.0,975.7658,353.76,477.576,393.5318,0.0,0.0,393.5318,215.9703,320.0,0.0,0.0,26.399
1237,RegionB,18.88,38.649573,77.9954,0.0,934.1346,322.802,435.7827,357.7873,0.0,0.0,357.7873,195.6381,320.0,0.0,0.0,28.808
1238,RegionB,2.2026666667,21.85755,76.4335,0.0,873.5665,314.541,424.6304,348.1969,0.0,0.0,348.1969,190.7771,320.0,0.0,0.0,12.7096666667
1239,RegionB,0.0,12.490028,67.6512,0.0,809.9988,279.99,377.9865,310.3353,0.0,0.0,310.3353,171.3361,320.0,0.0,0.0,6.454
1240,RegionB,0.0,10.495726,59.2533,0.0,740.7467,249.41,336.7035,277.4502,0.0,0.0,277.4502,155.0946,320.0,0.0,0.0,5.372
1241,RegionB,0.0,8.202279,48.8625,0.0,673.4875,211.4,285.39,196.0275,0.0,0.0,196.0275,111.3632,275.9783,0.0,40.5,4.2233333333
1242,RegionB,12.704,28.108262,49.4104,0.0,600.5896,221.82,299.457,209.5466,0.0,0.0,209.5466,121.2856,231.9565,0.0,40.5,20.8
1243,RegionB,20.128,42.14245,47.7272,0.0,540.1428,224.09,302.5215,214.2943,0.0,0.0,214.2943,126.4979,187.9348,0.0,40.5,31.8866666667
1244,RegionB,6.88,24.712251,50.6878,0.0,489.5022,250.31,337.9185,246.7307,0.0,0.0,246.7307,148.4826,143.913,0.0,40.5,16.86
1245,RegionB,6.88,19.487179,55.9487,0.0,454.2713,276.29,372.9915,276.5428,0.0,0.0,276.5428,169.3824,99.8913,0.0,40.5,13.81
1246,RegionB,6.88,18.25641,58.0304,49.5,392.4696,286.57,386.8695,328.8391,0.0,0.0,328.8391,204.3735,145.9263,49.5,0.0,12.94
1247,RegionB,0.5733333333,11.239316,69.2975,49.5,391.4225,342.21,461.9835,392.686,0.0,0.0,392.686,246.7246,191.9613,49.5,0.0,6.3793333333
1248,RegionB,10.336,22.675214,69.4373,49.5,421.2528,342.9,462.915,409.6778,16.2,0.0,409.6778,259.0802,253.0623,65.7,0.0,16.63
1249,RegionB,0.0,9.974359,75.3624,49.5,463.0076,372.16,502.416,443.2536,16.2,0.0,443.2536,280.7568,314.1633,65.7,0.0,5.328
1250,RegionB,44.32,57.786325,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,289.0467,320.0,6.276,0.0,49.705
1251,RegionB,36.9866666667,51.358974,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,282.6915,320.0,0.0,0.0,43.3103333333
1252,RegionB,16.16,35.68661,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,279.0782,320.0,0.0,0.0,26.0613333333
1253,RegionB,14.72,38.458689,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,274.4714,320.0,0.0,0.0,27.2386666667
1254,RegionB,20.0,44.008547,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,269.1418,320.0,0.0,0.0,32.549
1255,RegionB,16.32,41.404558,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,263.4058,320.0,0.0,0.0,29.9573333333
1256,RegionB,26.912,53.831909,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,257.7149,320.0,0.0,0.0,41.2236666667
1257,RegionB,16.5493333333,45.076923,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,250.0351,320.0,0.0,0.0,31.992
1258,RegionB,7.52,25.849003,87.6744,0.0,1012.3256,393.6,531.36,443.6856,0.0,0.0,443.6856,243.3616,320.0,0.0,0.0,17.512
1259,RegionB,7.52,26.615385,90.9758,0.0,998.8042,393.6,531.36,440.3842,0.0,0.0,440.3842,238.0276,320.0,0.0,0.0,18.0843333333
1260,RegionB,7.52,24.994302,78.466,0.0,981.344,330.28,445.878,367.412,0.0,0.0,367.412,196.6389,320.0,0.0,0.0,17.1076666667
1261,RegionB,7.52,17.464387,80.8499,0.0,931.2801,334.616,451.7316,370.8817,0.0,0.0,370.8817,197.6428,320.0,0.0,0.0,12.7966666667
1262,RegionB,7.52,16.512821,79.6848,0.0,870.3152,327.921,442.6934,363.0086,0.0,0.0,363.0086,193.8103,320.0,0.0,0.0,12.188
1263,RegionB,21.6186666667,33.088319,69.7951,0.0,807.8549,288.863,389.965,320.1699,0.0,0.0,320.1699,172.2194,320.0,0.0,0.0,27.2546666667
1264,RegionB,10.4373333333,16.740741,59.624,0.0,740.376,250.97,338.8095,279.1855,0.0,0.0,279.1855,152.0444,320.0,0.0,0.0,13.6073333333
1265,RegionB,0.0,4.621083,56.6981,0.0,665.6519,245.3,331.155,233.9569,0.0,0.0,233.9569,129.5185,275.9783,0.0,40.5,2.6226666667
1266,RegionB,7.2,15.897436,48.76,0.0,601.24,218.9,295.515,206.255,0.0,0.0,206.255,116.3485,231.9565,0.0,40.5,11.68
1267,RegionB,7.2,19.638177,51.6439,0.0,536.2261,242.48,327.348,235.2041,0.0,0.0,235.2041,135.3599,187.9348,0.0,40.5,13.677
1268,RegionB,7.2,21.532764,50.7262,0.0,489.4638,250.5,338.175,246.9488,0.0,0.0,246.9488,144.9342,143.913,0.0,40.5,14.5406666667
1269,RegionB,7.2,21.880342,50.2463,0.0,459.9737,248.13,334.9755,244.2292,0.0,0.0,244.2292,145.9269,99.8913,0.0,40.5,14.96
1270,RegionB,18.08,37.264957,51.921,49.5,398.579,256.4,346.14,294.219,0.0,0.0,294.219,178.4438,145.9263,49.5,0.0,28.02
1271,RegionB,30.24,44.267806,61.7747,49.5,398.9454,305.06,411.831,350.0564,0.0,0.0,350.0564,214.6546,191.9613,49.5,0.0,36.7003333333
1272,RegionB,44.1253333333,59.680912,68.8844,49.5,421.8056,340.17,459.2295,406.5451,16.2,0.0,406.5451,250.9603,253.0623,65.7,0.0,50.7826666667
1273,RegionB,33.28,44.239316,79.704,49.5,458.666,393.6,531.36,467.856,16.2,0.0,467.856,289.2754,314.1633,65.7,0.0,37.924
1274,RegionB,33.28,46.900285,79.704,0.0,570.296,393.6,531.36,457.932,6.276,0.0,457.932,282.1319,320.0,6.276,0.0,39.4893333333
1275,RegionB,29.3226666667,44.552707,79.704,0.0,642.646,393.6,531.36,451.656,0.0,0.0,451.656,275.9167,320.0,0.0,0.0,36.6453333333
1276,RegionB,29.76,46.048433,79.704,0.0,720.296,393.6,531.36,451.656,0.0,0.0,451.656,272.3486,320.0,0.0,0.0,37.691
1277,RegionB,23.232,37.863248,79.704,0.0,797.946,393.6,531.36,451.656,0.0,0.0,451.656,267.7868,320.0,0.0,0.0,30.496
1278,RegionB,25.92,38.980057,79.704,0.0,870.296,393.6,531.36,451.656,0.0,0.0,451.656,262.5025,320.0,0.0,0.0,32.296
1279,RegionB,25.92,40.555556,79.704,0.0,932.426,393.6,531.36,451.656,0.0,0.0,451.656,256.8568,320.0,0.0,0.0,33.015
1280,RegionB,25.92,39.623932,79.704,0.0,980.106,393.6,531.36,451.656,0.0,0.0,451.656,251.2111,320.0,0.0,0.0,32.454
1281,RegionB,28.2666666667,40.820513,83.8298,0.0,1005.9502,393.6,531.36,447.5302,0.0,0.0,447.5302,243.6802,320.0,0.0,0.0,33.8613333333
